date,open,high,low,close,volume
2013-03-26,26.812143,27.19165,26.783682,27.134726,33567476
2013-03-27,27.058825,27.19165,26.992411,27.172676,24848999
2013-03-28,27.19165,27.419355,27.1537,27.381405,29449919
2013-04-01,27.27704,27.362429,27.210627,27.362429,20320698
2013-04-02,27.485769,27.817837,27.457306,27.732449,25743845
2013-04-03,27.732449,27.836811,27.400379,27.542694,36399679
2013-04-04,27.685009,27.931688,27.552181,27.666035,32182941
2013-04-05,27.47628,27.703985,27.43833,27.609108,32083655
2013-04-08,27.495256,27.675522,27.172676,27.666035,27358994
2013-04-09,27.542694,27.8463,27.466793,27.618595,29030744
2013-04-10,27.979128,28.462997,27.941175,28.387096,43192288
2013-04-11,28.396584,29.240988,28.387096,29.07021,57609954
2013-04-12,28.889942,29.297913,28.889942,29.098673,41170399
2013-04-15,29.041746,29.402277,28.889942,28.889942,49449991
2013-04-16,28.975332,29.402277,28.918406,29.354839,33158418
2013-04-17,29.222012,29.354839,28.965843,29.288425,33984649
2013-04-18,29.269449,29.354839,28.918406,29.02277,33504236
2013-04-19,29.155598,29.468691,29.041746,29.468691,30811582
2013-04-22,29.487665,29.506641,29.184061,29.34535,27501917
2013-04-23,29.39279,29.554079,29.06072,29.487665,35064683
2013-04-24,29.487665,29.535105,28.994307,29.032257,33218813
2013-04-25,29.079697,29.089184,28.387096,28.709677,37503850
2013-04-26,27.732449,28.624289,27.314991,28.548388,56938556
2013-04-29,28.576851,29.013283,28.396584,28.870968,29225944
2013-04-30,27.912712,28.358635,27.542694,27.580645,73771463
2013-05-01,27.352942,28.206831,27.324478,27.419355,47523595
2013-05-02,27.542694,27.827324,27.504744,27.770397,33580651
2013-05-03,28.017078,28.111954,27.229603,27.47628,46189758
2013-05-06,27.447819,27.447819,27.229603,27.248577,34897518
2013-05-07,27.409866,27.685009,27.352942,27.542694,32626043
2013-05-08,27.409866,27.533207,27.115749,27.258064,32409551
2013-05-09,27.27704,27.296015,26.963947,27.134726,29331661
2013-05-10,27.125237,27.324478,27.106262,27.248577,34849140
2013-05-13,27.27704,27.865274,27.201139,27.865274,35360330
2013-05-14,27.884251,27.988615,27.779886,27.893738,34493309
2013-05-15,27.893738,28.16888,27.685009,28.045542,31132314
2013-05-16,27.960152,28.064516,27.72296,27.751423,29100413
2013-05-17,27.713472,27.865274,27.352942,27.47628,39671401
2013-05-20,27.485769,27.533207,27.182163,27.229603,33877879
2013-05-21,27.239088,27.352942,26.859583,27.305504,46481400
2013-05-22,28.036053,28.50095,27.713472,27.798861,88192185
2013-05-23,27.590134,27.827324,27.371918,27.618595,54498546
2013-05-24,27.381405,27.618595,27.210627,27.552181,36975269
2013-05-28,27.798861,27.988615,27.457306,27.52372,39892741
2013-05-29,27.381405,27.419355,26.660341,26.83112,51500337
2013-05-30,26.91651,26.992411,26.669828,26.802656,45446477
2013-05-31,26.821632,26.821632,25.834915,25.834915,94549808
2013-06-03,25.901327,26.347248,25.730551,26.328274,60711243
2013-06-04,26.404175,26.612904,25.92979,26.242884,73749645
2013-06-05,26.309298,26.537003,25.97723,26.072105,75044168
2013-06-06,26.072105,26.707781,25.986717,26.669828,86924434
2013-06-07,26.793169,27.1537,26.593927,26.812143,88509123
2013-06-10,26.925997,27.125237,26.821632,26.91651,70083306
2013-06-11,26.603416,27.172676,26.518026,26.963947,87619125
2013-06-12,27.182163,27.47628,26.944971,26.973434,92729444
2013-06-13,26.91651,27.656546,26.897533,27.590134,76219588
2013-06-14,27.533207,27.855787,27.457306,27.599621,86247977
2013-06-17,27.893738,27.893738,27.419355,27.666035,160300857
2013-06-18,27.637571,27.941175,27.542694,27.893738,169004579
2013-06-19,27.865274,28.282732,27.419355,27.609108,127577846
2013-06-20,27.533207,27.732449,26.992411,27.172676,100861265
2013-06-21,27.381405,27.618595,27.001898,27.001898,234091503
2013-06-24,26.717268,26.925997,26.110058,26.290323,233638177
2013-06-25,26.641365,26.707781,26.166983,26.555977,124712864
2013-06-26,26.641365,26.907021,26.423149,26.660341,90523317
2013-06-27,26.935484,27.19165,26.669828,26.736242,162766585
2013-06-28,27.077799,27.248577,26.574953,26.574953,129673936
2013-07-01,26.537003,26.850096,26.290323,26.356735,71426523
2013-07-02,26.29981,26.489565,26.015181,26.280834,64609778
2013-07-03,26.062618,26.280834,25.92979,26.233397,23229738
2013-07-05,26.612904,26.660341,26.356735,26.537003,38565333
2013-07-08,26.793169,26.850096,26.641365,26.688805,33950289
2013-07-09,26.859583,27.011385,26.821632,26.897533,30689318
2013-07-10,27.011385,27.049335,26.859583,26.982922,28564138
2013-07-11,27.362429,27.419355,27.144213,27.296015,37870220
2013-07-12,27.039848,27.333965,27.001898,27.333965,30830765
2013-07-15,27.314991,27.409866,27.068312,27.314991,29641326
2013-07-16,27.362429,27.47628,27.1537,27.210627,36735800
2013-07-17,27.314991,27.457306,27.172676,27.210627,27448057
2013-07-18,27.201139,27.314991,27.001898,27.030361,33364897
2013-07-19,27.049335,27.741936,26.907021,27.599621,51681309
2013-07-22,27.514231,27.903227,27.514231,27.8463,30326637
2013-07-23,27.874763,28.017078,27.817837,27.912712,28743529
2013-07-24,27.931688,28.036053,27.685009,27.779886,25112182
2013-07-25,27.542694,27.751423,27.210627,27.694496,27776800
2013-07-26,27.43833,27.903227,27.428843,27.865274,28032816
2013-07-29,27.893738,28.377609,27.798861,28.026566,49091315
2013-07-30,28.358635,28.870968,28.121443,28.149904,46511650
2013-07-31,27.931688,28.235294,27.713472,27.732449,33001267
2013-08-01,27.922201,27.941175,27.495256,27.618595,33414435
2013-08-02,27.466793,27.903227,27.466793,27.865274,23168185
2013-08-05,27.798861,27.855787,27.637571,27.694496,15169906
2013-08-06,27.741936,27.912712,27.685009,27.836811,26077014
2013-08-07,27.770397,27.941175,27.694496,27.760912,22556549
2013-08-08,27.713472,27.798861,27.533207,27.637571,23748623
2013-08-09,27.590134,27.760912,27.52372,27.713472,20785196
2013-08-12,27.580645,27.732449,27.542694,27.694496,20527599
2013-08-13,27.751423,27.903227,27.609108,27.770397,21110039
2013-08-14,27.72296,27.931688,27.514231,27.542694,25229176
2013-08-15,27.457306,27.599621,27.286528,27.324478,28711065
2013-08-16,27.19165,27.210627,26.840607,26.91651,29800374
2013-08-19,26.821632,27.030361,26.783682,27.001898,28281877
2013-08-20,27.096773,27.27704,27.058825,27.068312,21389349
2013-08-21,27.039848,27.115749,26.774195,26.793169,24479361
2013-08-22,26.878557,26.878557,26.669828,26.717268,23966590
2013-08-23,26.698292,26.907021,26.650854,26.888046,19506800
2013-08-26,26.878557,26.91651,26.58444,26.58444,21200472
2013-08-27,26.489565,26.83112,26.337761,26.565466,25931773
2013-08-28,26.518026,27.030361,26.385199,26.764706,30802728
2013-08-29,26.679317,27.020872,26.63188,26.660341,23267788
2013-08-30,26.612904,26.944971,26.574953,26.764706,31390544
2013-09-03,26.925997,26.992411,26.432638,26.574953,24964201
2013-09-04,26.745731,27.077799,26.63188,26.91651,26744723
2013-09-05,27.058825,27.058825,26.717268,26.821632,21941645
2013-09-06,26.83112,27.077799,26.63188,26.83112,23484596
2013-09-09,26.783682,26.907021,26.660341,26.850096,23176406
2013-09-10,26.925997,27.058825,26.83112,26.992411,25039351
2013-09-11,27.068312,27.267551,27.020872,27.201139,21165163
2013-09-12,27.172676,27.27704,26.821632,26.859583,29975865
2013-09-13,26.935484,27.182163,26.86907,27.049335,23145102
2013-09-16,27.267551,27.371918,27.134726,27.239088,24213331
2013-09-17,27.19165,27.362429,27.106262,27.172676,23202545
2013-09-18,27.258064,27.770397,27.182163,27.552181,31974355
2013-09-19,27.552181,27.656546,27.182163,27.362429,35465730
2013-09-20,27.485769,27.637571,27.447819,27.485769,42685524
2013-09-23,27.296015,27.552181,27.229603,27.324478,26222993
2013-09-24,27.258064,27.457306,27.144213,27.239088,20181676
2013-09-25,27.220114,27.400379,27.030361,27.030361,27619754
2013-09-26,27.163189,27.229603,26.897533,27.058825,26866144
2013-09-27,27.020872,27.514231,26.907021,27.400379,29727648
2013-09-30,27.239088,27.324478,27.144213,27.258064,27861541
2013-10-01,27.115749,27.466793,27.058825,27.409866,24789764
2013-10-02,27.220114,27.52372,27.172676,27.52372,23621721
2013-10-03,27.533207,27.533207,27.220114,27.296015,23912309
2013-10-04,27.352942,27.552181,27.134726,27.514231,20595582
2013-10-07,27.258064,27.352942,27.1537,27.1537,20472264
2013-10-08,27.134726,27.220114,26.783682,26.793169,26301516
2013-10-09,26.802656,26.982922,26.58444,26.840607,33169907
2013-10-10,27.1537,27.296015,26.840607,27.296015,25955066
2013-10-11,27.43833,27.447819,27.163189,27.248577,25721500
2013-10-14,27.096773,27.855787,27.087288,27.8463,30541547
2013-10-15,27.713472,27.779886,27.52372,27.666035,33198892
2013-10-16,27.760912,28.282732,27.694496,28.273245,33199524
2013-10-17,28.292219,28.709677,28.16888,28.709677,31330255
2013-10-18,28.643265,29.165085,28.538898,28.946869,45908235
2013-10-21,28.908918,29.07021,28.795067,28.842505,25365564
2013-10-22,28.823528,29.354839,28.776091,29.108158,33908339
2013-10-23,29.079697,29.278936,29.013283,29.032257,26277801
2013-10-24,29.108158,29.326376,28.994307,29.041746,26983665
2013-10-25,28.918406,29.117647,28.861481,29.041746,25755228
2013-10-28,28.889942,29.231499,28.889942,29.165085,27074520
2013-10-29,29.259962,29.743834,29.240988,29.648956,36339074
2013-10-30,29.648956,29.67742,29.222012,29.34535,23660087
2013-10-31,29.203035,29.478178,29.079697,29.117647,31998702
2013-11-01,29.127134,29.658443,29.117647,29.573055,29524543
2013-11-04,29.563566,29.791271,29.525618,29.658443,19821735
2013-11-05,29.59203,29.734344,29.43074,29.639469,19942734
2013-11-06,29.62998,29.724857,29.278936,29.383303,26370448
2013-11-07,29.402277,29.639469,29.326376,29.326376,26505676
2013-11-08,29.297913,29.743834,29.155598,29.71537,26370764
2013-11-11,29.620493,29.696396,29.563566,29.639469,17820716
2013-11-12,29.582542,29.981026,29.525618,29.772297,26570286
2013-11-13,29.67742,30.237192,29.67742,30.237192,28647615
2013-11-14,30.303604,30.559772,30.151802,30.360531,29008610
2013-11-15,30.199242,30.550285,30.085388,30.550285,25728878
2013-11-18,30.436434,30.502846,30.275143,30.37002,23100729
2013-11-19,30.341557,30.379507,29.990513,30.037951,30378810
2013-11-20,30.161289,30.455408,30.028463,30.28463,21355726
2013-11-21,30.218216,30.512335,30.151802,30.332067,27522891
2013-11-22,30.265656,30.512335,30.170778,30.474382,26786461
2013-11-25,30.474382,30.834915,30.436434,30.493359,26780243
2013-11-26,30.616697,30.616697,30.246679,30.256166,24535961
2013-11-27,30.379507,30.436434,30.170778,30.246679,17956155
2013-11-29,30.246679,30.379507,30.075901000000002,30.104364,12482944
2013-12-02,29.990513,30.294119,29.990513,30.199242,19781050
2013-12-03,30.066414,30.085388,29.573055,29.620493,39134388
2013-12-04,29.516129,29.819735,29.411764,29.667933,25070549
2013-12-05,29.525618,29.791271,29.525618,29.648956,21781648
2013-12-06,29.933586,29.990513,29.724857,29.924099,19935040
2013-12-09,29.914612,30.066414,29.800758,29.962049,22412361
2013-12-10,29.800758,29.876659,29.601519,29.734344,23927065
2013-12-11,29.705881,29.734344,28.956356,29.079697,36924993
2013-12-12,28.984819,29.193548,28.662239,28.70019,30664865
2013-12-13,28.880455,28.918406,28.41556,28.70019,27489374
2013-12-16,28.747627,29.06072,28.595825,28.70019,29738294
2013-12-17,28.633776,28.757116,28.472486,28.595825,30200789
2013-12-18,28.747627,29.203035,28.472486,29.193548,36752031
2013-12-19,29.203035,29.421251,29.041746,29.136621,34468962
2013-12-20,29.146111,29.373814,28.70019,28.70019,65679378
2013-12-23,28.899431,28.937382,28.624289,28.795067,24229984
2013-12-24,28.880455,28.889942,28.671726,28.73814,11586095
2013-12-26,28.814041,28.994307,28.766603,28.984819,12707973
2013-12-27,29.184061,29.269449,28.965843,29.07021,12601940
2013-12-30,28.975332,29.127134,28.833017,29.117647,15598568
2013-12-31,29.051233,29.231499,28.927895,29.06072,15983805
2014-01-02,28.908918,29.032257,28.776091,28.899431,18366266
2014-01-03,28.833017,29.250475,28.823528,28.956356,15847312
2014-01-06,29.193548,29.364326,28.965843,28.984819,25255421
2014-01-07,29.278936,29.43074,29.165085,29.165085,23423042
2014-01-08,29.203035,29.402277,29.079697,29.364326,24161053
2014-01-09,29.487665,29.525618,29.041746,29.34535,21692901
2014-01-10,29.259962,29.364326,28.937382,29.117647,22890877
2014-01-13,29.278936,29.440228,28.880455,28.975332,25276396
2014-01-14,29.013283,29.459204,28.984819,29.411764,34757336
2014-01-15,29.459204,29.705881,29.269449,29.582542,30372907
2014-01-16,29.582542,29.810247,29.497154,29.573055,19576047
2014-01-17,29.648956,29.686907,29.364326,29.497154,22790853
2014-01-21,29.71537,29.800758,29.364326,29.62998,25355656
2014-01-22,29.705881,29.734344,29.497154,29.667933,23554265
2014-01-23,29.43074,29.62998,29.326376,29.421251,26367391
2014-01-24,29.278936,29.373814,28.519924,28.548388,38059518
2014-01-27,28.50095,28.70019,28.140417,28.140417,34880233
2014-01-28,28.880455,29.174574,28.586338,28.861481,35917158
2014-01-29,28.690702,28.899431,28.462997,28.567362,30796615
2014-01-30,28.842505,29.269449,28.662239,29.240988,33832873
2014-01-31,28.994307,29.089184,28.662239,28.842505,43648037
2014-02-03,29.440228,30.066414,29.003796,29.032257,64621372
2014-02-04,30.018974,30.360531,29.032257,29.829222,49779050
2014-02-05,29.402277,29.582542,29.013283,29.079697,39166429
2014-02-06,29.136621,29.326376,29.032257,29.259962,24839618
2014-02-07,29.259962,29.67742,29.041746,29.620493,29310791
2014-02-10,29.658443,29.857685,29.535105,29.857685,23811336
2014-02-11,30.161289,30.341557,29.819735,30.246679,26076382
2014-02-12,30.237192,30.360531,29.933586,29.990513,22406459
2014-02-13,29.886148,30.218216,29.791271,30.075901000000002,19886556
2014-02-14,30.246679,30.360531,30.075901000000002,30.303604,19915962
2014-02-18,30.180265,30.445921,30.161289,30.246679,20750730
2014-02-19,30.28463,30.32258,29.829222,29.867172,29245233
2014-02-20,29.734344,30.085388,29.658443,29.933586,23668624
2014-02-21,30.056927,30.142315,29.829222,29.848198,19468856
2014-02-24,30.351044,30.436434,29.914612,30.351044,40868850
2014-02-25,29.933586,30.351044,29.924099,30.256166,28665216
2014-02-26,30.113852,30.360531,30.094877,30.351044,26374664
2014-02-27,30.237192,30.588236,30.199242,30.578749,23981978
2014-02-28,30.474382,30.749525,30.218216,30.464895,29003550
2014-03-03,29.905123,30.493359,29.905123,30.341557,25076663
2014-03-04,30.683111,31.062618,30.683111,31.015181,27746655
2014-03-05,30.97723,31.26186,30.92979,31.072105,23663776
2014-03-06,31.119545,31.271347,30.749525,30.796965,21629029
2014-03-07,30.844402,30.986717,30.531309,30.768501,18561783
2014-03-10,30.759012,30.882353,30.635674,30.730551,16819100
2014-03-11,30.6926,30.948767,30.588236,30.759012,25470648
2014-03-12,30.502846,30.901327,30.294119,30.341557,34273445
2014-03-13,30.351044,30.379507,29.326376,29.525618,48374068
2014-03-14,29.554079,29.829222,29.250475,29.62998,28576680
2014-03-17,29.800758,29.914612,29.658443,29.810247,22412467
2014-03-18,29.857685,30.417458,29.810247,30.294119,24326742
2014-03-19,30.294119,30.436434,29.781784,30.085388,24329482
2014-03-20,30.474382,30.474382,30.085388,30.275143,23921373
2014-03-21,30.673624,30.825426,29.848198,30.531309,65473215
2014-03-24,30.142315,30.265656,29.724857,29.876659,44062681
2014-03-25,30.142315,30.351044,29.971537,30.189753,22278398
2014-03-26,30.37002,30.749525,30.047438,30.531309,33284793
2014-03-27,30.626186,30.721064,30.265656,30.455408,29242176
2014-03-28,30.550285,30.815939,30.113852,30.246679,23156275
2014-03-31,30.32258,30.531309,30.199242,30.474382,19470753
2014-04-01,30.294119,30.597723,30.123341,30.313093,23015776
2014-04-02,30.28463,30.730551,30.180265,30.635674,22782632
2014-04-03,30.768501,30.825426,30.531309,30.740038,21117944
2014-04-04,30.853889,31.015181,30.426945,30.512335,27693323
2014-04-07,29.867172,30.085388,29.459204,29.601519,57529955
2014-04-08,29.658443,29.781784,29.269449,29.288425,36439626
2014-04-09,29.402277,29.648956,29.051233,29.62998,40776098
2014-04-10,29.772297,29.819735,28.946869,29.041746,32088714
2014-04-11,28.937382,28.937382,28.301708,28.330172,43025439
2014-04-14,28.510435,28.586338,28.064516,28.339659,30390825
2014-04-15,28.434534,28.605312,28.08349,28.358635,31703371
2014-04-16,28.605312,28.671726,28.387096,28.548388,31097005
2014-04-17,28.605312,28.842505,28.529411,28.70019,27969787
2014-04-21,28.975332,29.354839,28.842505,29.278936,31972985
2014-04-22,29.269449,29.648956,29.269449,29.411764,27377439
2014-04-23,29.582542,29.582542,29.184061,29.335863,21599833
2014-04-24,29.316889,29.316889,28.652752,29.136621,26311845
2014-04-25,29.155598,29.222012,28.984819,29.174574,19677653
2014-04-28,29.971537,30.6926,29.762808,30.398481,75278366
2014-04-29,30.417458,30.445921,29.791271,30.132828,41800691
2014-04-30,30.132828,30.303604,29.620493,29.67742,38507363
2014-05-01,29.487665,29.962049,29.354839,29.554079,43749221
2014-05-02,29.43074,29.468691,28.984819,29.174574,43960759
2014-05-05,28.709677,28.719166,28.320683,28.425047,57867340
2014-05-06,28.462997,28.472486,27.827324,27.922201,57674669
2014-05-07,27.647058,27.969639,27.371918,27.533207,51703338
2014-05-08,27.628082,27.931688,27.495256,27.675522,38042444
2014-05-09,27.609108,27.713472,27.296015,27.542694,41102100
2014-05-12,27.836811,27.874763,27.542694,27.637571,22824054
2014-05-13,27.618595,27.893738,27.609108,27.703985,27706920
2014-05-14,27.647058,27.779886,27.43833,27.609108,28226858
2014-05-15,27.580645,27.685009,27.428843,27.571157,28286093
2014-05-16,27.514231,28.036053,27.514231,27.628082,37632332
2014-05-19,28.064516,28.187857,27.751423,27.779886,43203882
2014-05-20,28.026566,28.026566,27.713472,27.751423,26215299
2014-05-21,27.751423,28.387096,27.703985,28.055029,22601765
2014-05-22,28.045542,28.339659,28.036053,28.140417,22610303
2014-05-23,28.055029,28.121443,27.922201,27.979128,19955909
2014-05-27,28.396584,28.45351,28.055029,28.092979,28383588
2014-05-28,28.178368,28.292219,28.08349,28.092979,28847242
2014-05-29,28.206831,28.235294,28.017078,28.08349,25791485
2014-05-30,28.045542,28.225805,27.998102,28.111954,27658119
2014-06-02,28.074003,28.273245,28.074003,28.187857,21079051
2014-06-03,28.244781,28.292219,28.036053,28.074003,25506695
2014-06-04,28.092979,28.216318,28.007589,28.121443,24670767
2014-06-05,28.16888,28.263758,27.969639,28.235294,20402910
2014-06-06,28.282732,28.339659,27.836811,27.912712,28265223
2014-06-09,27.874763,27.922201,27.703985,27.8463,25732883
